DATE;Close
25/10/2022;641,89
26/10/2022;659,09
27/10/2022;659,39
28/10/2022;640,82
31/10/2022;646,76
01/11/2022;646,74
02/11/2022;640,36
03/11/2022;632,66
04/11/2022;610,99
07/11/2022;609,16
08/11/2022;618,47
09/11/2022;633,4
10/11/2022;620,845
11/11/2022;648,56
14/11/2022;658,99
15/11/2022;664,175
16/11/2022;680,63
17/11/2022;665,48
18/11/2022;658,41
21/11/2022;661,83
22/11/2022;656,62
23/11/2022;658,77
24/11/2022;671,3
25/11/2022;674,59
28/11/2022;667,355
29/11/2022;662,005
30/11/2022;651,03
01/12/2022;654,145
02/12/2022;681,205
05/12/2022;675,955
06/12/2022;672,03
07/12/2022;659,16
08/12/2022;650,15
09/12/2022;658,945
12/12/2022;662,98
13/12/2022;655,86
14/12/2022;680,7
15/12/2022;676,37
16/12/2022;646,1
19/12/2022;637,29
20/12/2022;630,04
21/12/2022;625,92
22/12/2022;638,05
23/12/2022;618,51
28/12/2022;624,08
29/12/2022;608,69
30/12/2022;621,76
03/01/2023;616,555
04/01/2023;613,28
05/01/2023;621,6
06/01/2023;611,5
09/01/2023;619,105
10/01/2023;640,37
11/01/2023;629,99
12/01/2023;640,42
13/01/2023;645,845
16/01/2023;647,89
17/01/2023;653,685
18/01/2023;654,3
19/01/2023;651,25
20/01/2023;638,96
23/01/2023;651,175
24/01/2023;672,43
25/01/2023;673,86
26/01/2023;661,965
27/01/2023;675,14
30/01/2023;688,33
31/01/2023;681,06
01/02/2023;682,68
02/02/2023;685,455
03/02/2023;725,69
06/02/2023;725,83
07/02/2023;711,34
08/02/2023;710,065
09/02/2023;708,895
10/02/2023;711,63
13/02/2023;696,62
14/02/2023;707,83
15/02/2023;704,05
16/02/2023;714,805
17/02/2023;715,705
20/02/2023;696,1
21/02/2023;700,9
22/02/2023;688,81
23/02/2023;685,8
24/02/2023;684,66
27/02/2023;677,99
28/02/2023;684,48
01/03/2023;685,34
02/03/2023;677,91
03/03/2023;674,17
06/03/2023;691,82
07/03/2023;706,43
08/03/2023;692,885
09/03/2023;690,53
10/03/2023;697,13
13/03/2023;685,43
14/03/2023;680,54
15/03/2023;691,695
16/03/2023;687,61
17/03/2023;710,37
20/03/2023;711,55
21/03/2023;708,8
22/03/2023;717,845
23/03/2023;724,38
24/03/2023;730,9
27/03/2023;718,88
28/03/2023;722,93
29/03/2023;714,495
30/03/2023;725,765
31/03/2023;735,96
03/04/2023;742,98
04/04/2023;742,22
05/04/2023;745,22
06/04/2023;735,3
11/04/2023;736,595
12/04/2023;736,63
13/04/2023;734,115
14/04/2023;740,12
17/04/2023;740,63
18/04/2023;738,93
19/04/2023;743,66
20/04/2023;741,58
21/04/2023;740,495
24/04/2023;737,52
25/04/2023;733,97
26/04/2023;730,97
27/04/2023;732,82
28/04/2023;741,845
02/05/2023;747,39
03/05/2023;742,18
04/05/2023;744,73
05/05/2023;739,21
09/05/2023;750,36
10/05/2023;750,895
11/05/2023;757,09
12/05/2023;760,075
15/05/2023;757,04
16/05/2023;760
17/05/2023;765,3
18/05/2023;766,21
19/05/2023;782,21
22/05/2023;784,49
23/05/2023;786,15
24/05/2023;785,555
25/05/2023;771,28
26/05/2023;790,52
30/05/2023;807,62
31/05/2023;819,58
01/06/2023;808,69
02/06/2023;816,54
05/06/2023;827,24
06/06/2023;832,85
07/06/2023;827,16
08/06/2023;822,29
09/06/2023;822,805
12/06/2023;826,49
13/06/2023;832,13
14/06/2023;846,905
15/06/2023;852,71
16/06/2023;859,44
19/06/2023;861,87
20/06/2023;856,28
21/06/2023;852,565
22/06/2023;845,34
23/06/2023;849,335
26/06/2023;844,35
27/06/2023;844,79
28/06/2023;842,17
29/06/2023;853,15
30/06/2023;850,33
03/07/2023;862,435
04/07/2023;862,07
05/07/2023;864,32
06/07/2023;864,88
07/07/2023;852,48
10/07/2023;858,76
11/07/2023;854,89
12/07/2023;854,71
13/07/2023;870,53
14/07/2023;879,17
17/07/2023;891,525
18/07/2023;889,72
19/07/2023;890,03
20/07/2023;904,315
21/07/2023;889,26
24/07/2023;881,41
25/07/2023;877,31
26/07/2023;884,27
27/07/2023;879,33
28/07/2023;894,46
31/07/2023;895,99
01/08/2023;893,57
02/08/2023;894,125
03/08/2023;876,82
04/08/2023;874,24
07/08/2023;878,99
08/08/2023;868,81
09/08/2023;862,96
10/08/2023;859,54
11/08/2023;866,14
14/08/2023;852,505
15/08/2023;862,04
16/08/2023;859,31
17/08/2023;854,96
18/08/2023;842,605
21/08/2023;831,31
22/08/2023;840,83
23/08/2023;851,605
24/08/2023;861,01
25/08/2023;850,05
29/08/2023;843,03
30/08/2023;872,16
31/08/2023;877,715
01/09/2023;883,19
04/09/2023;880,9
05/09/2023;881,35
06/09/2023;881,94
07/09/2023;874,5
08/09/2023;867,28
11/09/2023;873,76
12/09/2023;875,23
13/09/2023;873,28
14/09/2023;875,54
15/09/2023;879,835
18/09/2023;867,35
19/09/2023;868,39
20/09/2023;860
21/09/2023;863,01
22/09/2023;840,82
25/09/2023;844,695
26/09/2023;838,7
27/09/2023;830,35
28/09/2023;829,74
29/09/2023;836,76
02/10/2023;841,57
03/10/2023;846,43
04/10/2023;829,62
05/10/2023;836,53
06/10/2023;832,4
09/10/2023;844,52
10/10/2023;847,95
11/10/2023;866,98
12/10/2023;863,9
13/10/2023;870,71
16/10/2023;856,6
17/10/2023;863,915
18/10/2023;861,8
19/10/2023;854,73
20/10/2023;849,84
23/10/2023;828,81
24/10/2023;833,305
25/10/2023;837,15
26/10/2023;827,795
27/10/2023;807,64
30/10/2023;812,57
31/10/2023;812,82
01/11/2023;814,845
02/11/2023;826,63
03/11/2023;846,035
06/11/2023;860,11
07/11/2023;862,28
08/11/2023;871,495
09/11/2023;869,89
10/11/2023;873,16
13/11/2023;874,47
14/11/2023;882,34
15/11/2023;899,84
16/11/2023;904,75
17/11/2023;897,99
20/11/2023;899,84
21/11/2023;909,13
22/11/2023;905,32
23/11/2023;912,52
24/11/2023;912,495
27/11/2023;909,22
28/11/2023;910,78
29/11/2023;911,325
30/11/2023;911,7
01/12/2023;903,53
04/12/2023;907,86
05/12/2023;896,68
06/12/2023;902,9
07/12/2023;903,14
08/12/2023;908,665
11/12/2023;913,73
12/12/2023;917,92
13/12/2023;927,73
14/12/2023;933,61
15/12/2023;943,12
18/12/2023;949,59
19/12/2023;950,185
20/12/2023;956,2
21/12/2023;959,08
22/12/2023;951,57
27/12/2023;954,43
28/12/2023;962,23
29/12/2023;964,28
02/01/2024;963,16
03/01/2024;945,43
04/01/2024;935,54
05/01/2024;934,59
08/01/2024;933,1
09/01/2024;939,93
10/01/2024;947,57
11/01/2024;952,405
12/01/2024;949,25
15/01/2024;959,38
16/01/2024;958,79
17/01/2024;961,5
18/01/2024;951,63
19/01/2024;967,02
22/01/2024;974,77
23/01/2024;990,12
24/01/2024;986,33
25/01/2024;1002,02
26/01/2024;1003,07
29/01/2024;996,95
30/01/2024;993,95
31/01/2024;998,91
01/02/2024;981,84
02/02/2024;980,97
05/02/2024;1002,24
06/02/2024;1000,57
07/02/2024;1000,77
08/02/2024;1009,61
09/02/2024;1014,12
12/02/2024;1020,15
13/02/2024;1027,42
14/02/2024;1006,93
15/02/2024;1008,08
16/02/2024;1012,815
19/02/2024;1014,78
20/02/2024;1010,52
21/02/2024;996,13
22/02/2024;993,7
23/02/2024;1021,72
26/02/2024;1024,16
27/02/2024;1024,8
28/02/2024;1022,86
29/02/2024;1021,59
01/03/2024;1021,87
04/03/2024;1036,73
05/03/2024;1040,79
06/03/2024;1021,35
07/03/2024;1029,08
08/03/2024;1040,54
11/03/2024;1037,69
12/03/2024;1025,04
13/03/2024;1033,46
14/03/2024;1030,04
15/03/2024;1028,73
18/03/2024;1015,08
19/03/2024;1028,55
20/03/2024;1024,65
21/03/2024;1028,35
22/03/2024;1052,77
25/03/2024;1044,815
26/03/2024;1042,47
27/03/2024;1045,34
28/03/2024;1039,36
02/04/2024;1040,9
03/04/2024;1030,41
04/04/2024;1039,96
05/04/2024;1043,94
08/04/2024;1031,81
09/04/2024;1034,39
10/04/2024;1028,67
11/04/2024;1025,55
12/04/2024;1030,635
15/04/2024;1032,44
16/04/2024;1028,05
