DATE;Close
11/10/2023;63,19
12/10/2023;63,77
13/10/2023;64,12
16/10/2023;63,39
17/10/2023;63,75
18/10/2023;63,42
19/10/2023;63,08
20/10/2023;62,16
23/10/2023;61,19
24/10/2023;61,27
25/10/2023;62,08
26/10/2023;61,15
27/10/2023;59,92
30/10/2023;59,71
31/10/2023;60,56
01/11/2023;60,6
02/11/2023;61,74
03/11/2023;62,64
06/11/2023;62,25
07/11/2023;62,77
08/11/2023;63,25
09/11/2023;63,23
10/11/2023;62,85
13/11/2023;63,81
14/11/2023;63,78
15/11/2023;63,95
16/11/2023;63,99
17/11/2023;63,78
20/11/2023;64,02
21/11/2023;64,41
22/11/2023;64,3
23/11/2023;64,63
24/11/2023;64,69
27/11/2023;64,11
28/11/2023;63,9
29/11/2023;63,78
30/11/2023;63,83
01/12/2023;64,2
04/12/2023;64,59
05/12/2023;63,99
06/12/2023;64,55
07/12/2023;64,39
08/12/2023;64,53
11/12/2023;65,15
12/12/2023;65,18
13/12/2023;65,08
14/12/2023;65,59
15/12/2023;64,47
18/12/2023;65,09
19/12/2023;65,84
20/12/2023;65,53
21/12/2023;65,36
22/12/2023;65,19
27/12/2023;65,43
28/12/2023;65,21
29/12/2023;65,89
02/01/2024;65,75
03/01/2024;65,51
04/01/2024;65,47
05/01/2024;65,15
08/01/2024;64,97
09/01/2024;65,99
10/01/2024;66,05
11/01/2024;66,63
12/01/2024;66,41
15/01/2024;66,98
16/01/2024;66,91
17/01/2024;67,07
18/01/2024;66,47
19/01/2024;67,5
22/01/2024;68,09
23/01/2024;68,35
24/01/2024;68,71
25/01/2024;68,9
26/01/2024;69,94
29/01/2024;69,54
30/01/2024;70,26
31/01/2024;70,52
01/02/2024;69,23
02/02/2024;69,83
05/02/2024;71,36
06/02/2024;71,76
07/02/2024;72,02
08/02/2024;72,51
09/02/2024;72,6
12/02/2024;73,21
13/02/2024;72,92
14/02/2024;72,39
15/02/2024;72,79
16/02/2024;73,03
19/02/2024;72,75
20/02/2024;72,67
21/02/2024;71,62
22/02/2024;71,5
23/02/2024;73,57
26/02/2024;73,65
27/02/2024;73,18
28/02/2024;73,4
29/02/2024;73,16
01/03/2024;73,59
04/03/2024;74,5
05/03/2024;74,42
06/03/2024;73,19
07/03/2024;73,64
08/03/2024;74,39
11/03/2024;73,83
12/03/2024;73,35
13/03/2024;74,43
14/03/2024;74,26
15/03/2024;74,76
18/03/2024;73,78
19/03/2024;74,55
20/03/2024;74,7
21/03/2024;75,08
22/03/2024;75,61
25/03/2024;75,83
26/03/2024;75,57
27/03/2024;75,76
28/03/2024;75,73
02/04/2024;75,94
03/04/2024;75,93
04/04/2024;75,71
05/04/2024;74,66
08/04/2024;75,43
09/04/2024;75,5
10/04/2024;75,13
11/04/2024;75,65
12/04/2024;76,76
15/04/2024;76,22
16/04/2024;75,72
17/04/2024;75,35
18/04/2024;74,4
19/04/2024;74,31
22/04/2024;73,16
23/04/2024;73,59
24/04/2024;74,31
25/04/2024;74,46
