DATE;Close
08/03/2022;47,435
09/03/2022;46,375
10/03/2022;47,085
11/03/2022;46,6
14/03/2022;47,145
15/03/2022;46,525
16/03/2022;46,965
17/03/2022;47,85
18/03/2022;48,06
21/03/2022;48,94
22/03/2022;49,125
23/03/2022;49,73
24/03/2022;49,445
25/03/2022;49,485
28/03/2022;49,77
29/03/2022;49,88
30/03/2022;50,35
31/03/2022;50,28
01/04/2022;50,26
04/04/2022;49,965
05/04/2022;50,63
06/04/2022;50,86
07/04/2022;49,9
08/04/2022;49,85
11/04/2022;50,47
12/04/2022;49,645
13/04/2022;49,885
14/04/2022;49,725
19/04/2022;50,02
20/04/2022;49,99
21/04/2022;50,09
22/04/2022;49,955
25/04/2022;48,8
26/04/2022;48,03
27/04/2022;47,98
28/04/2022;48,54
29/04/2022;48,905
02/05/2022;49,14
03/05/2022;48,185
04/05/2022;48,65
05/05/2022;48,025
06/05/2022;48,205
09/05/2022;47,285
10/05/2022;46,125
11/05/2022;45,8
12/05/2022;46,36
13/05/2022;45,975
16/05/2022;47,165
17/05/2022;46,82
18/05/2022;47,085
19/05/2022;46,225
20/05/2022;45,16
23/05/2022;45,05
24/05/2022;45,58
25/05/2022;44,49
26/05/2022;45,255
27/05/2022;46,03
30/05/2022;47,08
31/05/2022;47,41
01/06/2022;46,975
02/06/2022;46,835
03/06/2022;46,915
06/06/2022;46,875
07/06/2022;47,295
08/06/2022;47,07
09/06/2022;47,255
10/06/2022;46,77
13/06/2022;45,33
14/06/2022;44,34
15/06/2022;43,935
16/06/2022;44,33
17/06/2022;42,995
20/06/2022;42,93
21/06/2022;43,105
22/06/2022;43,54
23/06/2022;43,42
24/06/2022;43,505
27/06/2022;44,705
28/06/2022;44,95
29/06/2022;44,73
30/06/2022;44,49
01/07/2022;44,025
04/07/2022;44,115
05/07/2022;44,285
06/07/2022;44,275
07/07/2022;45,345
08/07/2022;46,245
11/07/2022;46,44
12/07/2022;46,37
13/07/2022;46,42
14/07/2022;45,73
15/07/2022;45,38
18/07/2022;46,22
19/07/2022;46,355
20/07/2022;46,37
21/07/2022;47,035
22/07/2022;47,13
25/07/2022;47,04
26/07/2022;47,01
27/07/2022;46,985
28/07/2022;47,335
29/07/2022;48,09
01/08/2022;48,44
02/08/2022;48,53
03/08/2022;48,455
04/08/2022;48,845
05/08/2022;48,645
08/08/2022;48,515
09/08/2022;48,825
10/08/2022;48,29
11/08/2022;48,71
12/08/2022;49
15/08/2022;49,43
16/08/2022;49,925
17/08/2022;50,26
18/08/2022;49,865
19/08/2022;50,35
22/08/2022;50,07
23/08/2022;49,855
24/08/2022;49,48
